Month,State,Brand,Customers,Value,Age Group,Gender,VIP Band
Dec-20,VIC,Melon,516,"870,498",35-44,F,Group C
Dec-20,VIC,Melon,301,"1,087,591",35-44,F,Group D
Dec-20,VIC,Melon,172,"3,661,066",35-44,F,Group E
Dec-20,VIC,Melon,"6,177","978,269",35-44,M,Group A
Dec-20,VIC,Melon,"1,247","1,043,793",35-44,M,Group B
Dec-20,VIC,Melon,535,"933,365",35-44,M,Group C
Dec-20,VIC,Melon,653,"2,040,391",35-44,M,Group D
Dec-20,VIC,Melon,653,"5,865,860",35-44,M,Group E
Dec-20,VIC,Melon,"4,773","673,441",45-54,F,Group A
Dec-20,VIC,Melon,774,"615,452",45-54,F,Group B
Dec-20,VIC,Melon,344,"707,744",45-54,F,Group C
Dec-20,VIC,Melon,172,"500,138",45-54,F,Group D
Dec-20,VIC,Melon,215,"1,923,985",45-54,F,Group E
Dec-20,VIC,Melon,"7,365","1,276,103",45-54,M,Group A
Dec-20,VIC,Melon,"2,138","1,784,803",45-54,M,Group B
Dec-20,VIC,Melon,"1,069","1,948,841",45-54,M,Group C
Dec-20,VIC,Melon,535,"1,643,676",45-54,M,Group D
Dec-20,VIC,Melon,653,"4,932,769",45-54,M,Group E
Dec-20,VIC,Melon,79,"23,088",55-64,F,Group B
Dec-20,VIC,Melon,744,"94,021",55-64,M,Group A
Dec-20,VIC,Melon,106,"120,602",55-64,M,Group B
Dec-20,VIC,Melon,106,"191,651",55-64,M,Group C
Dec-20,VIC,Melon,"21,029","3,127,854",65+,F,Group A
Dec-20,VIC,Melon,"2,993","2,311,866",65+,F,Group B
Dec-20,VIC,Melon,"2,284","3,667,998",65+,F,Group C
Dec-20,VIC,Melon,788,"2,534,971",65+,F,Group D
Dec-20,VIC,Melon,709,"10,205,141",65+,F,Group E
Dec-20,VIC,Melon,"28,396","4,353,826",65+,M,Group A
Dec-20,VIC,Melon,"6,594","5,313,066",65+,M,Group B
Dec-20,VIC,Melon,"3,616","5,824,847",65+,M,Group C
Dec-20,VIC,Melon,"2,446","8,606,248",65+,M,Group D
Dec-20,VIC,Melon,"2,871","25,433,474",65+,M,Group E
Dec-20,VIC,Blueberry,"2,293","292,093",18-24,F,Group A
Dec-20,VIC,Blueberry,368,"213,130",18-24,F,Group B
Dec-20,VIC,Blueberry,226,"317,293",18-24,F,Group C
Dec-20,VIC,Blueberry,113,"59,921",18-24,F,Group D
Dec-20,VIC,Blueberry,142,"903,881",18-24,F,Group E
Dec-20,VIC,Blueberry,"1,752","249,476",18-24,M,Group A
Dec-20,VIC,Blueberry,300,"217,035",18-24,M,Group B
Dec-20,VIC,Blueberry,524,"572,082",18-24,M,Group C
Dec-20,VIC,Blueberry,434,"874,955",18-24,M,Group D
Dec-20,VIC,Blueberry,300,"1,669,501",18-24,M,Group E
Dec-20,VIC,Blueberry,"3,255","431,021",25-34,F,Group A
Dec-20,VIC,Blueberry,764,"638,386",25-34,F,Group B
Dec-20,VIC,Blueberry,566,"790,503",25-34,F,Group C
Dec-20,VIC,Blueberry,311,"1,241,745",25-34,F,Group D
Dec-20,VIC,Blueberry,170,"1,047,656",25-34,F,Group E
Dec-20,VIC,Blueberry,"6,050","986,973",25-34,M,Group A
Dec-20,VIC,Blueberry,"2,411","1,566,218",25-34,M,Group B
Dec-20,VIC,Blueberry,"1,827","2,247,544",25-34,M,Group C
Dec-20,VIC,Blueberry,"1,483","3,676,097",25-34,M,Group D
Dec-20,VIC,Blueberry,"1,393","9,039,394",25-34,M,Group E
Dec-20,VIC,Blueberry,"2,838","465,438",35-44,F,Group A
Dec-20,VIC,Blueberry,903,"716,303",35-44,F,Group B
Dec-20,VIC,Blueberry,559,"978,713",35-44,F,Group C
Dec-20,VIC,Blueberry,129,"648,959",35-44,F,Group D
Dec-20,VIC,Blueberry,86,"593,756",35-44,F,Group E
Dec-20,VIC,Blueberry,"2,910","476,901",35-44,M,Group A
Dec-20,VIC,Blueberry,"1,188","885,162",35-44,M,Group B
Dec-20,VIC,Blueberry,475,"626,276",35-44,M,Group C
Dec-20,VIC,Blueberry,713,"2,249,149",35-44,M,Group D
Dec-20,VIC,Blueberry,535,"4,589,115",35-44,M,Group E
Dec-20,VIC,Blueberry,"2,193","304,608",45-54,F,Group A
Dec-20,VIC,Blueberry,645,"490,517",45-54,F,Group B
Dec-20,VIC,Blueberry,387,"775,088",45-54,F,Group C
Dec-20,VIC,Blueberry,129,"367,573",45-54,F,Group D
Dec-20,VIC,Blueberry,215,"2,194,092",45-54,F,Group E
Dec-20,VIC,Blueberry,"2,851","491,930",45-54,M,Group A
Dec-20,VIC,Blueberry,"1,544","1,044,434",45-54,M,Group B
Dec-20,VIC,Blueberry,891,"1,388,639",45-54,M,Group C
Dec-20,VIC,Blueberry,297,"763,554",45-54,M,Group D
Dec-20,VIC,Blueberry,297,"1,896,789",45-54,M,Group E
Dec-20,VIC,Blueberry,158,"42,653",55-64,F,Group A
Dec-20,VIC,Blueberry,79,"12,152",55-64,F,Group C
Dec-20,VIC,Blueberry,532,"168,187",55-64,M,Group A
Dec-20,VIC,Blueberry,106,"114,859",55-64,M,Group C
Dec-20,VIC,Blueberry,106,"493,567",55-64,M,Group D
Dec-20,VIC,Blueberry,"10,948","1,549,588",65+,F,Group A
Dec-20,VIC,Blueberry,"2,048","1,574,256",65+,F,Group B
Dec-20,VIC,Blueberry,"1,890","2,909,852",65+,F,Group C
Dec-20,VIC,Blueberry,473,"1,102,040",65+,F,Group D
Dec-20,VIC,Blueberry,394,"6,035,884",65+,F,Group E
Dec-20,VIC,Blueberry,"14,996","2,715,275",65+,M,Group A
Dec-20,VIC,Blueberry,"4,892","3,908,336",65+,M,Group B
Dec-20,VIC,Blueberry,"2,552","4,338,402",65+,M,Group C
Dec-20,VIC,Blueberry,"1,808","6,355,825",65+,M,Group D
Dec-20,VIC,Blueberry,"1,595","9,622,261",65+,M,Group E
Dec-20,VIC,Grapefruit,142,"36,861",18-24,F,Group A
Dec-20,VIC,Grapefruit,28,"166,835",18-24,F,Group D
Dec-20,VIC,Grapefruit,57,"53,020",18-24,F,Group E
Dec-20,VIC,Grapefruit,180,"32,002",18-24,M,Group A
Dec-20,VIC,Grapefruit,30,"2,773",18-24,M,Group B
Dec-20,VIC,Grapefruit,60,"32,372",18-24,M,Group C
Dec-20,VIC,Grapefruit,30,"81,310",18-24,M,Group D
Dec-20,VIC,Grapefruit,15,"83,182",18-24,M,Group E
Dec-20,VIC,Grapefruit,85,"10,263",25-34,F,Group A
Dec-20,VIC,Grapefruit,57,"27,864",25-34,F,Group B
Dec-20,VIC,Grapefruit,389,"68,093",25-34,M,Group A
Dec-20,VIC,Grapefruit,165,"69,295",25-34,M,Group B
Dec-20,VIC,Grapefruit,30,"42,746",25-34,M,Group C
Dec-20,VIC,Grapefruit,105,"191,872",25-34,M,Group D
Dec-20,VIC,Grapefruit,135,"350,819",25-34,M,Group E
Dec-20,VIC,Grapefruit,86,"8,957",35-44,F,Group A
Dec-20,VIC,Grapefruit,43,"3,317",35-44,F,Group C
Dec-20,VIC,Grapefruit,43,"16,587",35-44,F,Group E
Dec-20,VIC,Grapefruit,119,"12,830",35-44,M,Group A
Dec-20,VIC,Grapefruit,59,"103,371",35-44,M,Group C
Dec-20,VIC,Grapefruit,119,"33,999",35-44,M,Group D
Dec-20,VIC,Grapefruit,43,"4,644",45-54,F,Group A
Dec-20,VIC,Grapefruit,43,"66,349",45-54,F,Group C
Dec-20,VIC,Grapefruit,178,"29,783",45-54,M,Group A
Dec-20,VIC,Grapefruit,59,"14,663",45-54,M,Group C
Dec-20,VIC,Grapefruit,59,"196,112",45-54,M,Group D
Dec-20,VIC,Grapefruit,106,"49,225",55-64,M,Group A
Dec-20,VIC,Grapefruit,"1,024","119,208",65+,F,Group A
Dec-20,VIC,Grapefruit,236,"190,053",65+,F,Group B
Dec-20,VIC,Grapefruit,236,"198,195",65+,F,Group C
Dec-20,VIC,Grapefruit,79,"425,918",65+,F,Group D
Dec-20,VIC,Grapefruit,158,"1,076,643",65+,F,Group E
Dec-20,VIC,Grapefruit,"1,276","328,498",65+,M,Group A
Dec-20,VIC,Grapefruit,213,"246,127",65+,M,Group B
Dec-20,VIC,Grapefruit,319,"435,645",65+,M,Group C
Dec-20,VIC,Grapefruit,213,"179,673",65+,M,Group D
Dec-20,VIC,Grapefruit,213,"2,566,779",65+,M,Group E
Jan-21,SA,Apple,191,"27,735",18-24,F,Group A
Jan-21,SA,Apple,27,"1,353",18-24,F,Group B
Jan-21,SA,Apple,55,"239,013",18-24,F,Group E
Jan-21,SA,Apple,336,"62,634",18-24,M,Group A
Jan-21,SA,Apple,224,"181,764",18-24,M,Group B
Jan-21,SA,Apple,45,"16,084",18-24,M,Group C
Jan-21,SA,Apple,157,"364,009",18-24,M,Group D
Jan-21,SA,Apple,67,"277,305",18-24,M,Group E
Jan-21,SA,Apple,55,"3,608",25-34,F,Group A
Jan-21,SA,Apple,109,"99,303",25-34,F,Group B
Jan-21,SA,Apple,55,"133,036",25-34,F,Group D
Jan-21,SA,Apple,403,"41,522",25-34,M,Group A
Jan-21,SA,Apple,224,"130,703",25-34,M,Group B
Jan-21,SA,Apple,134,"203,616",25-34,M,Group C
Jan-21,SA,Apple,45,"102,714",25-34,M,Group D
Jan-21,SA,Apple,67,"1,059,158",25-34,M,Group E
Jan-21,SA,Apple,40,666,35-44,F,Group A
Jan-21,SA,Apple,81,"86,321",35-44,F,Group C
Jan-21,SA,Apple,40,"16,639",35-44,F,Group D
Jan-21,SA,Apple,590,"48,410",35-44,M,Group A
Jan-21,SA,Apple,295,"173,195",35-44,M,Group B
Jan-21,SA,Apple,197,"143,446",35-44,M,Group C
Jan-21,SA,Apple,131,"63,231",35-44,M,Group D
Jan-21,SA,Apple,131,"384,794",35-44,M,Group E
Jan-21,SA,Apple,202,"31,281",45-54,F,Group A
Jan-21,SA,Apple,161,"135,372",45-54,F,Group B
Jan-21,SA,Apple,40,"1,331",45-54,F,Group C
Jan-21,SA,Apple,40,"2,662",45-54,F,Group E
Jan-21,SA,Apple,164,"38,133",45-54,M,Group A
Jan-21,SA,Apple,33,541,45-54,M,Group B
Jan-21,SA,Apple,98,"136,090",45-54,M,Group C
Jan-21,SA,Apple,98,"238,048",45-54,M,Group D
Jan-21,SA,Apple,33,"27,045",45-54,M,Group E
Jan-21,SA,Apple,65,"16,075",55-64,F,Group A
Jan-21,SA,Apple,350,"39,017",55-64,M,Group A
Jan-21,SA,Apple,58,963,55-64,M,Group B
Jan-21,SA,Apple,175,"48,651",55-64,M,Group C
Jan-21,SA,Apple,175,"142,871",55-64,M,Group D
Jan-21,SA,Apple,455,"43,080",65+,F,Group A
Jan-21,SA,Apple,65,"3,215",65+,F,Group D
Jan-21,SA,Apple,130,"8,010,813",65+,F,Group E
Jan-21,SA,Apple,701,"164,162",65+,M,Group A
Jan-21,SA,Apple,117,"34,586",65+,M,Group B
Jan-21,SA,Apple,58,"355,876",65+,M,Group D
Jan-21,SA,Pear,137,"9,696",18-24,F,Group A
Jan-21,SA,Pear,82,"61,873",18-24,F,Group B
Jan-21,SA,Pear,27,451,18-24,F,Group C
Jan-21,SA,Pear,27,"420,303",18-24,F,Group E
Jan-21,SA,Pear,403,"74,133",18-24,M,Group A
Jan-21,SA,Pear,224,"140,760",18-24,M,Group B
Jan-21,SA,Pear,22,"34,719",18-24,M,Group C
Jan-21,SA,Pear,134,"338,830",18-24,M,Group D
Jan-21,SA,Pear,157,"1,818,050",18-24,M,Group E
Jan-21,SA,Pear,273,"36,754",25-34,F,Group A
Jan-21,SA,Pear,109,"54,116",25-34,F,Group B
Jan-21,SA,Pear,27,"4,961",25-34,F,Group C
Jan-21,SA,Pear,27,"105,211",25-34,F,Group D
Jan-21,SA,Pear,538,"118,280",25-34,M,Group A
Jan-21,SA,Pear,224,"114,139",25-34,M,Group B
Jan-21,SA,Pear,90,"96,206",25-34,M,Group C
Jan-21,SA,Pear,157,"361,384",25-34,M,Group D
Jan-21,SA,Pear,67,"360,497",25-34,M,Group E
Jan-21,SA,Pear,121,"20,965",35-44,F,Group A
Jan-21,SA,Pear,121,"149,216",35-44,F,Group C
Jan-21,SA,Pear,81,"239,930",35-44,F,Group D
Jan-21,SA,Pear,"1,147","167,137",35-44,M,Group A
Jan-21,SA,Pear,229,"145,285",35-44,M,Group B
Jan-21,SA,Pear,98,"141,228",35-44,M,Group C
Jan-21,SA,Pear,197,"578,218",35-44,M,Group D
Jan-21,SA,Pear,262,"1,830,556",35-44,M,Group E
Jan-21,SA,Pear,282,"37,537",45-54,F,Group A
Jan-21,SA,Pear,202,"117,469",45-54,F,Group B
Jan-21,SA,Pear,81,"78,202",45-54,F,Group C
Jan-21,SA,Pear,40,"33,277",45-54,F,Group E
Jan-21,SA,Pear,131,"24,665",45-54,M,Group A
Jan-21,SA,Pear,98,"70,262",45-54,M,Group B
Jan-21,SA,Pear,66,"77,997",45-54,M,Group C
Jan-21,SA,Pear,98,"313,287",45-54,M,Group D
Jan-21,SA,Pear,66,"623,221",45-54,M,Group E
Jan-21,SA,Pear,65,"28,398",55-64,F,Group A
Jan-21,SA,Pear,817,"90,462",55-64,M,Group A
Jan-21,SA,Pear,292,"171,965",55-64,M,Group B
Jan-21,SA,Pear,117,"355,202",55-64,M,Group C
Jan-21,SA,Pear,117,"386,416",55-64,M,Group D
Jan-21,SA,Pear,58,"435,934",55-64,M,Group E
Jan-21,SA,Pear,844,"103,520",65+,F,Group A
Jan-21,SA,Pear,65,"10,716",65+,F,Group B
Jan-21,SA,Pear,65,"36,972",65+,F,Group C
Jan-21,SA,Pear,65,"74,372",65+,F,Group D
Jan-21,SA,Pear,65,"72,228",65+,F,Group E
Jan-21,SA,Pear,467,"58,767",65+,M,Group A
Jan-21,SA,Pear,175,"108,478",65+,M,Group B
Jan-21,SA,Pear,117,"32,177",65+,M,Group C
Jan-21,SA,Pear,117,"52,505",65+,M,Group D
Jan-21,SA,Pear,117,"567,341",65+,M,Group E
Jan-21,SA,Banana,219,"26,337",18-24,F,Group A
Jan-21,SA,Banana,109,"34,319",18-24,F,Group B
Jan-21,SA,Banana,27,"66,518",18-24,F,Group C
Jan-21,SA,Banana,27,"9,019",18-24,F,Group E
Jan-21,SA,Banana,359,"37,270",18-24,M,Group A
Jan-21,SA,Banana,202,"49,582",18-24,M,Group B
Jan-21,SA,Banana,45,"18,450",18-24,M,Group C
Jan-21,SA,Banana,90,"269,615",18-24,M,Group D
Jan-21,SA,Banana,90,"328,810",18-24,M,Group E
Jan-21,SA,Banana,55,"9,019",25-34,F,Group A
Jan-21,SA,Banana,82,"38,783",25-34,F,Group B
Jan-21,SA,Banana,27,"5,637",25-34,F,Group C
Jan-21,SA,Banana,27,"220,929",25-34,F,Group E
Jan-21,SA,Banana,403,"59,898",25-34,M,Group A
Jan-21,SA,Banana,314,"133,217",25-34,M,Group B
Jan-21,SA,Banana,157,"228,684",25-34,M,Group C
Jan-21,SA,Banana,157,"277,971",25-34,M,Group D
Jan-21,SA,Banana,179,"809,510",25-34,M,Group E
Jan-21,SA,Banana,40,"11,847",35-44,F,Group A
Jan-21,SA,Banana,40,"4,992",35-44,F,Group C
Jan-21,SA,Banana,262,"32,183",35-44,M,Group A
Jan-21,SA,Banana,229,"81,080",35-44,M,Group B
Jan-21,SA,Banana,197,"249,840",35-44,M,Group C
Jan-21,SA,Banana,66,"100,931",35-44,M,Group D
Jan-21,SA,Banana,98,"439,695",35-44,M,Group E
Jan-21,SA,Banana,121,"7,720",45-54,F,Group A
Jan-21,SA,Banana,40,"2,662",45-54,F,Group B
Jan-21,SA,Banana,40,"19,966",45-54,F,Group C
Jan-21,SA,Banana,40,"135,838",45-54,F,Group E
Jan-21,SA,Banana,131,"11,359",45-54,M,Group A
Jan-21,SA,Banana,98,"58,200",45-54,M,Group B
Jan-21,SA,Banana,131,"108,504",45-54,M,Group C
Jan-21,SA,Banana,33,"18,445",45-54,M,Group D
Jan-21,SA,Banana,33,"141,174",45-54,M,Group E
Jan-21,SA,Banana,292,"26,493",55-64,M,Group A
Jan-21,SA,Banana,58,"10,597",55-64,M,Group B
Jan-21,SA,Banana,260,"18,539",65+,F,Group A
Jan-21,SA,Banana,65,"2,679",65+,F,Group B
Jan-21,SA,Banana,130,"259,765",65+,F,Group D
Jan-21,SA,Banana,130,"1,449,176",65+,F,Group E
Jan-21,SA,Banana,175,"21,484",65+,M,Group A
Jan-21,SA,Banana,117,"118,015",65+,M,Group B
Jan-21,SA,Banana,117,"125,241",65+,M,Group C
Jan-21,SA,Banana,175,"561,079",65+,M,Group D
Jan-21,SA,Banana,117,"437,572",65+,M,Group E
Jan-21,SA,Strawberry,82,"2,029",18-24,F,Group A
Jan-21,SA,Strawberry,27,"35,807",18-24,F,Group B
Jan-21,SA,Strawberry,27,"598,074",18-24,F,Group E
Jan-21,SA,Strawberry,269,"59,417",18-24,M,Group A
Jan-21,SA,Strawberry,134,"37,935",18-24,M,Group B
Jan-21,SA,Strawberry,90,"116,135",18-24,M,Group C
Jan-21,SA,Strawberry,67,"145,493",18-24,M,Group D
Jan-21,SA,Strawberry,157,"1,463,913",18-24,M,Group E
Jan-21,SA,Strawberry,55,"6,990",25-34,F,Group A
Jan-21,SA,Strawberry,82,"38,377",25-34,F,Group B
Jan-21,SA,Strawberry,27,"9,876",25-34,F,Group C
Jan-21,SA,Strawberry,359,"43,038",25-34,M,Group A
Jan-21,SA,Strawberry,202,"73,246",25-34,M,Group B
Jan-21,SA,Strawberry,157,"74,909",25-34,M,Group C
Jan-21,SA,Strawberry,90,"145,937",25-34,M,Group D
Jan-21,SA,Strawberry,90,"339,680",25-34,M,Group E
Jan-21,SA,Strawberry,81,"1,997",35-44,F,Group A
Jan-21,SA,Strawberry,81,"63,892",35-44,F,Group C
Jan-21,SA,Strawberry,328,"45,760",35-44,M,Group A
Jan-21,SA,Strawberry,197,"129,436",35-44,M,Group B
Jan-21,SA,Strawberry,98,"86,057",35-44,M,Group C
Jan-21,SA,Strawberry,33,541,35-44,M,Group D
Jan-21,SA,Strawberry,164,"539,652",35-44,M,Group E
Jan-21,SA,Strawberry,202,"13,244",45-54,F,Group A
Jan-21,SA,Strawberry,81,"14,376",45-54,F,Group B
Jan-21,SA,Strawberry,40,"13,311",45-54,F,Group C
Jan-21,SA,Strawberry,66,"1,677",45-54,M,Group A
Jan-21,SA,Strawberry,33,"18,553",45-54,M,Group B
Jan-21,SA,Strawberry,98,"150,910",45-54,M,Group C
Jan-21,SA,Strawberry,66,"68,802",45-54,M,Group D
Jan-21,SA,Strawberry,117,"5,588",55-64,M,Group A
Jan-21,SA,Strawberry,117,"27,938",55-64,M,Group B
Jan-21,SA,Strawberry,175,"283,622",55-64,M,Group C
Jan-21,SA,Strawberry,117,"227,456",55-64,M,Group D
Jan-21,SA,Strawberry,195,"12,538",65+,F,Group A
Jan-21,SA,Strawberry,65,"104,806",65+,F,Group D
Jan-21,SA,Strawberry,292,"45,279",65+,M,Group A
Jan-21,SA,Strawberry,58,"10,597",65+,M,Group B
Jan-21,SA,Strawberry,58,"4,817",65+,M,Group C
Jan-21,SA,Strawberry,117,"1,244,893",65+,M,Group E
Jan-21,SA,Melon,"2,569","315,362",18-24,F,Group A
Jan-21,SA,Melon,410,"288,890",18-24,F,Group B
Jan-21,SA,Melon,109,"171,413",18-24,F,Group C
Jan-21,SA,Melon,82,"754,425",18-24,F,Group E
Jan-21,SA,Melon,"4,773","751,017",18-24,M,Group A
Jan-21,SA,Melon,964,"829,439",18-24,M,Group B
Jan-21,SA,Melon,359,"680,618",18-24,M,Group C
Jan-21,SA,Melon,269,"819,862",18-24,M,Group D
Jan-21,SA,Melon,134,"837,129",18-24,M,Group E
Jan-21,SA,Melon,"2,241","307,876",25-34,F,Group A
Jan-21,SA,Melon,465,"379,851",25-34,F,Group B
Jan-21,SA,Melon,109,"225,439",25-34,F,Group C
Jan-21,SA,Melon,82,"246,229",25-34,F,Group D
Jan-21,SA,Melon,55,"1,413,019",25-34,F,Group E
Jan-21,SA,Melon,"5,423","769,873",25-34,M,Group A
Jan-21,SA,Melon,"1,367","1,035,014",25-34,M,Group B
Jan-21,SA,Melon,852,"1,633,994",25-34,M,Group C
Jan-21,SA,Melon,538,"1,937,772",25-34,M,Group D
Jan-21,SA,Melon,426,"14,022,366",25-34,M,Group E
Jan-21,SA,Melon,"1,250","150,081",35-44,F,Group A
Jan-21,SA,Melon,121,"108,750",35-44,F,Group B
Jan-21,SA,Melon,121,"142,360",35-44,F,Group C
Jan-21,SA,Melon,40,"151,079",35-44,F,Group D
Jan-21,SA,Melon,"8,884","1,335,311",35-44,M,Group A
Jan-21,SA,Melon,"1,213","1,203,603",35-44,M,Group B
Jan-21,SA,Melon,820,"1,559,296",35-44,M,Group C
Jan-21,SA,Melon,426,"1,432,780",35-44,M,Group D
Jan-21,SA,Melon,197,"1,375,175",35-44,M,Group E
Jan-21,SA,Melon,"3,469","377,964",45-54,F,Group A
Jan-21,SA,Melon,403,"342,623",45-54,F,Group B
Jan-21,SA,Melon,202,"381,159",45-54,F,Group C
Jan-21,SA,Melon,40,"440,326",45-54,F,Group E
Jan-21,SA,Melon,"2,459","318,047",45-54,M,Group A
Jan-21,SA,Melon,328,"295,870",45-54,M,Group B
Jan-21,SA,Melon,328,"537,110",45-54,M,Group C
Jan-21,SA,Melon,66,"62,852",45-54,M,Group D
Jan-21,SA,Melon,164,"1,731,085",45-54,M,Group E
Jan-21,SA,Melon,585,"126,775",55-64,F,Group A
Jan-21,SA,Melon,"4,905","762,138",55-64,M,Group A
Jan-21,SA,Melon,584,"508,959",55-64,M,Group B
Jan-21,SA,Melon,584,"958,477",55-64,M,Group C
Jan-21,SA,Melon,58,"12,042",55-64,M,Group D
Jan-21,SA,Melon,234,"3,347,974",55-64,M,Group E
Jan-21,SA,Melon,"6,884","1,041,203",65+,F,Group A
Jan-21,SA,Melon,909,"794,619",65+,F,Group B
Jan-21,SA,Melon,585,"1,133,900",65+,F,Group C
Jan-21,SA,Melon,390,"1,403,202",65+,F,Group D
Jan-21,SA,Melon,130,"611,155",65+,F,Group E
Jan-21,SA,Melon,"5,372","688,439",65+,M,Group A
Jan-21,SA,Melon,934,"736,319",65+,M,Group B
Jan-21,SA,Melon,525,"897,302",65+,M,Group C
Jan-21,SA,Melon,292,"1,070,808",65+,M,Group D
Jan-21,SA,Melon,234,"2,784,102",65+,M,Group E
Jan-21,SA,Blueberry,437,"88,480",18-24,F,Group A
Jan-21,SA,Blueberry,82,"31,252",18-24,F,Group B
Jan-21,SA,Blueberry,55,"40,587",18-24,F,Group C
Jan-21,SA,Blueberry,27,"132,855",18-24,F,Group D
Jan-21,SA,Blueberry,55,"220,975",18-24,F,Group E
Jan-21,SA,Blueberry,515,"84,116",18-24,M,Group A
Jan-21,SA,Blueberry,224,"72,136",18-24,M,Group B
Jan-21,SA,Blueberry,112,"128,707",18-24,M,Group C
Jan-21,SA,Blueberry,90,"203,394",18-24,M,Group D
Jan-21,SA,Blueberry,67,"912,371",18-24,M,Group E
Jan-21,SA,Blueberry,929,"125,054",25-34,F,Group A
Jan-21,SA,Blueberry,191,"170,466",25-34,F,Group B
Jan-21,SA,Blueberry,137,"224,627",25-34,F,Group C
Jan-21,SA,Blueberry,"1,188","190,675",25-34,M,Group A
Jan-21,SA,Blueberry,314,"226,170",25-34,M,Group B
Jan-21,SA,Blueberry,157,"286,586",25-34,M,Group C
Jan-21,SA,Blueberry,134,"192,931",25-34,M,Group D
Jan-21,SA,Blueberry,90,"673,741",25-34,M,Group E
Jan-21,SA,Blueberry,484,"74,408",35-44,F,Group A
Jan-21,SA,Blueberry,81,"81,463",35-44,F,Group B
Jan-21,SA,Blueberry,40,"102,561",35-44,F,Group C
Jan-21,SA,Blueberry,"1,147","114,616",35-44,M,Group A
Jan-21,SA,Blueberry,229,"170,058",35-44,M,Group B
Jan-21,SA,Blueberry,229,"331,245",35-44,M,Group C
Jan-21,SA,Blueberry,197,"493,406",35-44,M,Group D
Jan-21,SA,Blueberry,131,"934,885",35-44,M,Group E
Jan-21,SA,Blueberry,726,"127,452",45-54,F,Group A
Jan-21,SA,Blueberry,81,"9,983",45-54,F,Group B
Jan-21,SA,Blueberry,81,"74,408",45-54,F,Group C
Jan-21,SA,Blueberry,459,"80,485",45-54,M,Group A
Jan-21,SA,Blueberry,131,"54,306",45-54,M,Group B
Jan-21,SA,Blueberry,131,"226,798",45-54,M,Group C
Jan-21,SA,Blueberry,98,"206,676",45-54,M,Group D
Jan-21,SA,Blueberry,98,"16,768",45-54,M,Group E
Jan-21,SA,Blueberry,65,"2,143",55-64,F,Group A
Jan-21,SA,Blueberry,642,"55,202",55-64,M,Group A
Jan-21,SA,Blueberry,58,"41,329",55-64,M,Group B
Jan-21,SA,Blueberry,117,"177,264",55-64,M,Group C
Jan-21,SA,Blueberry,175,"274,277",55-64,M,Group D
Jan-21,SA,Blueberry,"2,403","366,179",65+,F,Group A
Jan-21,SA,Blueberry,455,"348,389",65+,F,Group B
Jan-21,SA,Blueberry,130,"137,062",65+,F,Group C
Jan-21,SA,Blueberry,195,"309,703",65+,F,Group D
Jan-21,SA,Blueberry,65,"209,291",65+,F,Group E
Jan-21,SA,Blueberry,"1,343","238,150",65+,M,Group A
Jan-21,SA,Blueberry,525,"385,549",65+,M,Group B
Jan-21,SA,Blueberry,292,"553,468",65+,M,Group C
Jan-21,SA,Blueberry,234,"217,341",65+,M,Group D
Jan-21,SA,Blueberry,117,"139,499",65+,M,Group E
Jan-21,SA,Grapefruit,109,"9,921",18-24,F,Group A
Jan-21,SA,Grapefruit,45,"4,807",18-24,M,Group A
Jan-21,SA,Grapefruit,90,"48,288",18-24,M,Group B
Jan-21,SA,Grapefruit,22,"12,941",18-24,M,Group E
Jan-21,SA,Grapefruit,134,"27,028",25-34,M,Group A
Jan-21,SA,Grapefruit,22,"2,034",25-34,M,Group B
Jan-21,SA,Grapefruit,45,"2,218",25-34,M,Group C
Jan-21,SA,Grapefruit,22,"106,226",25-34,M,Group D
Jan-21,SA,Grapefruit,45,"314,020",25-34,M,Group E
Jan-21,SA,Grapefruit,40,"2,329",35-44,F,Group A
Jan-21,SA,Grapefruit,33,"1,082",35-44,M,Group B
Jan-21,SA,Grapefruit,33,"1,082",45-54,M,Group B
Jan-21,SA,Grapefruit,33,"6,491",45-54,M,Group C
Jan-21,SA,Grapefruit,58,"11,079",55-64,M,Group C
Jan-21,SA,Grapefruit,195,"21,004",65+,F,Group A
Jan-21,SA,Grapefruit,130,"64,084",65+,F,Group B
Jan-21,SA,Grapefruit,175,"32,466",65+,M,Group A
Jan-21,QLD,Apple,363,"29,583",18-24,F,Group A
Jan-21,QLD,Apple,162,"125,995",18-24,F,Group B
Jan-21,QLD,Apple,81,"132,091",18-24,F,Group C
Jan-21,QLD,Apple,61,"55,968",18-24,F,Group D
Jan-21,QLD,Apple,81,"927,503",18-24,F,Group E
Jan-21,QLD,Apple,"1,009","178,492",18-24,M,Group A
Jan-21,QLD,Apple,326,"165,570",18-24,M,Group B
Jan-21,QLD,Apple,261,"275,770",18-24,M,Group C
Jan-21,QLD,Apple,98,"124,090",18-24,M,Group D
Jan-21,QLD,Apple,163,"596,244",18-24,M,Group E
Jan-21,QLD,Apple,323,"27,018",25-34,F,Group A
Jan-21,QLD,Apple,20,"9,661",25-34,F,Group B
Jan-21,QLD,Apple,40,"109,437",25-34,F,Group D
Jan-21,QLD,Apple,61,"366,024",25-34,F,Group E
Jan-21,QLD,Apple,733,"115,251",25-34,M,Group A
Jan-21,QLD,Apple,374,"244,687",25-34,M,Group B
Jan-21,QLD,Apple,195,"150,122",25-34,M,Group C
