,months,year,state,brand,customers,value,age_group,gender,vip_band
37858,Dec,20,WA,Blueberry,356,781757,65+,M,Group D
37859,Dec,20,WA,Blueberry,71,11524,65+,M,Group E
37860,Dec,20,WA,Grapefruit,1023,130865,18-24,F,Group A
37861,Dec,20,WA,Grapefruit,132,136997,18-24,F,Group B
37862,Dec,20,WA,Grapefruit,115,194096,18-24,F,Group C
37863,Dec,20,WA,Grapefruit,16,47201,18-24,F,Group D
37864,Dec,20,WA,Grapefruit,16,182569,18-24,F,Group E
37865,Dec,20,WA,Grapefruit,1493,197832,18-24,M,Group A
37866,Dec,20,WA,Grapefruit,475,370909,18-24,M,Group B
37867,Dec,20,WA,Grapefruit,441,558797,18-24,M,Group C
37868,Dec,20,WA,Grapefruit,153,329118,18-24,M,Group D
37869,Dec,20,WA,Grapefruit,119,549899,18-24,M,Group E
37870,Dec,20,WA,Grapefruit,2540,391856,25-34,F,Group A
37871,Dec,20,WA,Grapefruit,346,265571,25-34,F,Group B
37872,Dec,20,WA,Grapefruit,99,129465,25-34,F,Group C
37873,Dec,20,WA,Grapefruit,115,317836,25-34,F,Group D
37874,Dec,20,WA,Grapefruit,16,30967,25-34,F,Group E
37875,Dec,20,WA,Grapefruit,3816,645623,25-34,M,Group A
37876,Dec,20,WA,Grapefruit,1221,1000883,25-34,M,Group B
37877,Dec,20,WA,Grapefruit,763,1043930,25-34,M,Group C
37878,Dec,20,WA,Grapefruit,695,1500016,25-34,M,Group D
37879,Dec,20,WA,Grapefruit,526,2116016,25-34,M,Group E
37880,Dec,20,WA,Grapefruit,2855,376895,35-44,F,Group A
37881,Dec,20,WA,Grapefruit,426,270507,35-44,F,Group B
37882,Dec,20,WA,Grapefruit,85,140382,35-44,F,Group C
37883,Dec,20,WA,Grapefruit,170,654898,35-44,F,Group D
37884,Dec,20,WA,Grapefruit,3906,626413,35-44,M,Group A
37885,Dec,20,WA,Grapefruit,1172,894899,35-44,M,Group B
37886,Dec,20,WA,Grapefruit,781,1078121,35-44,M,Group C
37887,Dec,20,WA,Grapefruit,365,974014,35-44,M,Group D
37888,Dec,20,WA,Grapefruit,234,1247803,35-44,M,Group E
37889,Dec,20,WA,Grapefruit,1705,296808,45-54,F,Group A
37890,Dec,20,WA,Grapefruit,298,272085,45-54,F,Group B
37891,Dec,20,WA,Grapefruit,128,140054,45-54,F,Group C
37892,Dec,20,WA,Grapefruit,1172,181374,45-54,M,Group A
37893,Dec,20,WA,Grapefruit,417,351298,45-54,M,Group B
37894,Dec,20,WA,Grapefruit,156,349449,45-54,M,Group C
37895,Dec,20,WA,Grapefruit,208,795492,45-54,M,Group D
37896,Dec,20,WA,Grapefruit,52,399795,45-54,M,Group E
37897,Dec,20,WA,Grapefruit,49,20790,55-64,F,Group A
37898,Dec,20,WA,Grapefruit,427,50705,55-64,M,Group A
37899,Dec,20,WA,Grapefruit,213,132799,55-64,M,Group B
37900,Dec,20,WA,Grapefruit,71,308181,55-64,M,Group E
37901,Dec,20,WA,Grapefruit,6517,915513,65+,F,Group A
37902,Dec,20,WA,Grapefruit,686,547040,65+,F,Group B
37903,Dec,20,WA,Grapefruit,539,977505,65+,F,Group C
37904,Dec,20,WA,Grapefruit,343,930860,65+,F,Group D
37905,Dec,20,WA,Grapefruit,196,912111,65+,F,Group E
37906,Dec,20,WA,Grapefruit,4837,867363,65+,M,Group A
37907,Dec,20,WA,Grapefruit,1138,861437,65+,M,Group B
37908,Dec,20,WA,Grapefruit,427,722931,65+,M,Group C
37909,Dec,20,WA,Grapefruit,142,241672,65+,M,Group D
37910,Dec,20,WA,Grapefruit,356,1653181,65+,M,Group E
37911,Dec,20,NSW,Apple,735,91462,18-24,F,Group A
37912,Dec,20,NSW,Apple,151,94265,18-24,F,Group B
37913,Dec,20,NSW,Apple,238,244989,18-24,F,Group C
37914,Dec,20,NSW,Apple,108,210019,18-24,F,Group D
37915,Dec,20,NSW,Apple,22,252230,18-24,F,Group E
37916,Dec,20,NSW,Apple,1603,178720,18-24,M,Group A
37917,Dec,20,NSW,Apple,726,365148,18-24,M,Group B
37918,Dec,20,NSW,Apple,473,536525,18-24,M,Group C
37919,Dec,20,NSW,Apple,456,1318530,18-24,M,Group D
37920,Dec,20,NSW,Apple,354,1460226,18-24,M,Group E
37921,Dec,20,NSW,Apple,1060,121827,25-34,F,Group A
37922,Dec,20,NSW,Apple,303,140113,25-34,F,Group B
37923,Dec,20,NSW,Apple,260,306486,25-34,F,Group C
37924,Dec,20,NSW,Apple,173,445298,25-34,F,Group D
37925,Dec,20,NSW,Apple,65,432217,25-34,F,Group E
37926,Dec,20,NSW,Apple,4776,731363,25-34,M,Group A
37927,Dec,20,NSW,Apple,1468,908755,25-34,M,Group B
37928,Dec,20,NSW,Apple,1418,1981493,25-34,M,Group C
37929,Dec,20,NSW,Apple,996,2097073,25-34,M,Group D
37930,Dec,20,NSW,Apple,1080,6103228,25-34,M,Group E
37931,Dec,20,NSW,Apple,161,61993,35-44,F,Group A
37932,Dec,20,NSW,Apple,80,57530,35-44,F,Group B
37933,Dec,20,NSW,Apple,80,186600,35-44,F,Group C
37934,Dec,20,NSW,Apple,570,56289,35-44,M,Group A
37935,Dec,20,NSW,Apple,317,197013,35-44,M,Group B
37936,Dec,20,NSW,Apple,253,263661,35-44,M,Group C
37937,Dec,20,NSW,Apple,190,227699,35-44,M,Group D
37938,Dec,20,NSW,Apple,317,4341419,35-44,M,Group E
37939,Dec,20,NSW,Apple,321,79476,45-54,F,Group A
37940,Dec,20,NSW,Apple,161,166142,45-54,F,Group B
37941,Dec,20,NSW,Apple,80,405437,45-54,F,Group D
37942,Dec,20,NSW,Apple,823,218708,45-54,M,Group A
37943,Dec,20,NSW,Apple,127,2932,45-54,M,Group B
37944,Dec,20,NSW,Apple,253,204635,45-54,M,Group C
37945,Dec,20,NSW,Apple,443,309103,45-54,M,Group D
37946,Dec,20,NSW,Apple,253,925746,45-54,M,Group E
37947,Dec,20,NSW,Apple,63,57938,55-64,F,Group D
37948,Dec,20,NSW,Apple,870,164999,55-64,M,Group A
37949,Dec,20,NSW,Apple,145,57833,55-64,M,Group B
37950,Dec,20,NSW,Apple,73,53135,55-64,M,Group D
37951,Dec,20,NSW,Apple,218,8337750,55-64,M,Group E
37952,Dec,20,NSW,Apple,1075,130020,65+,F,Group A
37953,Dec,20,NSW,Apple,379,252237,65+,F,Group B
37954,Dec,20,NSW,Apple,443,413080,65+,F,Group C
37955,Dec,20,NSW,Apple,379,1194860,65+,F,Group D
37956,Dec,20,NSW,Apple,126,1271233,65+,F,Group E
37957,Dec,20,NSW,Apple,1233,179765,65+,M,Group A
37958,Dec,20,NSW,Apple,798,564463,65+,M,Group B
37959,Dec,20,NSW,Apple,653,848932,65+,M,Group C
37960,Dec,20,NSW,Apple,508,579229,65+,M,Group D
37961,Dec,20,NSW,Apple,435,3570349,65+,M,Group E
37962,Dec,20,NSW,Pear,843,123195,18-24,F,Group A
37963,Dec,20,NSW,Pear,303,185427,18-24,F,Group B
37964,Dec,20,NSW,Pear,195,232976,18-24,F,Group C
37965,Dec,20,NSW,Pear,22,21756,18-24,F,Group D
37966,Dec,20,NSW,Pear,87,1384544,18-24,F,Group E
37967,Dec,20,NSW,Pear,1249,175049,18-24,M,Group A
37968,Dec,20,NSW,Pear,608,331247,18-24,M,Group B
37969,Dec,20,NSW,Pear,506,380145,18-24,M,Group C
37970,Dec,20,NSW,Pear,338,441645,18-24,M,Group D
37971,Dec,20,NSW,Pear,405,1811547,18-24,M,Group E
37972,Dec,20,NSW,Pear,1233,162403,25-34,F,Group A
37973,Dec,20,NSW,Pear,324,130803,25-34,F,Group B
37974,Dec,20,NSW,Pear,195,186394,25-34,F,Group C
37975,Dec,20,NSW,Pear,108,304885,25-34,F,Group D
37976,Dec,20,NSW,Pear,195,1121703,25-34,F,Group E
37977,Dec,20,NSW,Pear,3493,602452,25-34,M,Group A
37978,Dec,20,NSW,Pear,1671,992908,25-34,M,Group B
37979,Dec,20,NSW,Pear,1671,1879348,25-34,M,Group C
37980,Dec,20,NSW,Pear,1164,2378224,25-34,M,Group D
37981,Dec,20,NSW,Pear,1131,6726458,25-34,M,Group E
37982,Dec,20,NSW,Pear,884,223300,35-44,F,Group A
37983,Dec,20,NSW,Pear,161,105389,35-44,F,Group B
37984,Dec,20,NSW,Pear,80,130310,35-44,F,Group C
37985,Dec,20,NSW,Pear,161,387211,35-44,F,Group D
37986,Dec,20,NSW,Pear,887,127042,35-44,M,Group A
37987,Dec,20,NSW,Pear,380,94207,35-44,M,Group B
37988,Dec,20,NSW,Pear,443,635601,35-44,M,Group C
37989,Dec,20,NSW,Pear,253,578823,35-44,M,Group D
37990,Dec,20,NSW,Pear,633,6756000,35-44,M,Group E
37991,Dec,20,NSW,Pear,804,114688,45-54,F,Group A
37992,Dec,20,NSW,Pear,241,50835,45-54,F,Group B
37993,Dec,20,NSW,Pear,1710,274215,45-54,M,Group A
37994,Dec,20,NSW,Pear,380,167109,45-54,M,Group B
37995,Dec,20,NSW,Pear,633,567487,45-54,M,Group C
37996,Dec,20,NSW,Pear,443,660326,45-54,M,Group D
37997,Dec,20,NSW,Pear,697,4250242,45-54,M,Group E
37998,Dec,20,NSW,Pear,63,16874,55-64,F,Group C
37999,Dec,20,NSW,Pear,63,5365,55-64,F,Group D
38000,Dec,20,NSW,Pear,1305,238493,55-64,M,Group A
38001,Dec,20,NSW,Pear,363,157951,55-64,M,Group B
38002,Dec,20,NSW,Pear,218,59288,55-64,M,Group D
38003,Dec,20,NSW,Pear,145,1232848,55-64,M,Group E
38004,Dec,20,NSW,Pear,2466,314077,65+,F,Group A
38005,Dec,20,NSW,Pear,316,110025,65+,F,Group B
38006,Dec,20,NSW,Pear,506,593821,65+,F,Group C
38007,Dec,20,NSW,Pear,63,179473,65+,F,Group D
38008,Dec,20,NSW,Pear,190,1047868,65+,F,Group E
38009,Dec,20,NSW,Pear,2030,300577,65+,M,Group A
38010,Dec,20,NSW,Pear,1233,731364,65+,M,Group B
38011,Dec,20,NSW,Pear,870,925447,65+,M,Group C
38012,Dec,20,NSW,Pear,653,828685,65+,M,Group D
38013,Dec,20,NSW,Pear,653,3403784,65+,M,Group E
38014,Dec,20,NSW,Banana,476,54724,18-24,F,Group A
38015,Dec,20,NSW,Banana,151,85656,18-24,F,Group B
38016,Dec,20,NSW,Banana,87,65502,18-24,F,Group C
38017,Dec,20,NSW,Banana,108,27162,18-24,F,Group D
38018,Dec,20,NSW,Banana,22,52288,18-24,F,Group E
38019,Dec,20,NSW,Banana,979,130004,18-24,M,Group A
38020,Dec,20,NSW,Banana,473,159062,18-24,M,Group B
38021,Dec,20,NSW,Banana,354,288207,18-24,M,Group C
38022,Dec,20,NSW,Banana,388,568135,18-24,M,Group D
38023,Dec,20,NSW,Banana,236,1882056,18-24,M,Group E
38024,Dec,20,NSW,Banana,779,80484,25-34,F,Group A
38025,Dec,20,NSW,Banana,238,132538,25-34,F,Group B
38026,Dec,20,NSW,Banana,195,148455,25-34,F,Group C
38027,Dec,20,NSW,Banana,173,244722,25-34,F,Group D
38028,Dec,20,NSW,Banana,65,214057,25-34,F,Group E
38029,Dec,20,NSW,Banana,2228,319400,25-34,M,Group A
38030,Dec,20,NSW,Banana,1401,661374,25-34,M,Group B
38031,Dec,20,NSW,Banana,1029,838532,25-34,M,Group C
38032,Dec,20,NSW,Banana,945,1562969,25-34,M,Group D
38033,Dec,20,NSW,Banana,1080,8324655,25-34,M,Group E
38034,Dec,20,NSW,Banana,161,19838,35-44,F,Group A
38035,Dec,20,NSW,Banana,697,81405,35-44,M,Group A
38036,Dec,20,NSW,Banana,317,163005,35-44,M,Group B
38037,Dec,20,NSW,Banana,253,172191,35-44,M,Group C
38038,Dec,20,NSW,Banana,127,65378,35-44,M,Group D
38039,Dec,20,NSW,Banana,253,3260877,35-44,M,Group E
38040,Dec,20,NSW,Banana,241,7439,45-54,F,Group A
38041,Dec,20,NSW,Banana,161,143081,45-54,F,Group B
38042,Dec,20,NSW,Banana,80,385971,45-54,F,Group D
38043,Dec,20,NSW,Banana,80,12399,45-54,F,Group E
38044,Dec,20,NSW,Banana,760,82480,45-54,M,Group A
38045,Dec,20,NSW,Banana,253,194668,45-54,M,Group B
38046,Dec,20,NSW,Banana,507,203561,45-54,M,Group C
38047,Dec,20,NSW,Banana,507,1236999,45-54,M,Group D
38048,Dec,20,NSW,Banana,570,2986271,45-54,M,Group E
38049,Dec,20,NSW,Banana,63,15606,55-64,F,Group D
38050,Dec,20,NSW,Banana,363,31098,55-64,M,Group A
38051,Dec,20,NSW,Banana,73,11186,55-64,M,Group B
38052,Dec,20,NSW,Banana,363,243303,55-64,M,Group C
38053,Dec,20,NSW,Banana,73,199229,55-64,M,Group D
38054,Dec,20,NSW,Banana,218,1600096,55-64,M,Group E
38055,Dec,20,NSW,Banana,1264,177229,65+,F,Group A
38056,Dec,20,NSW,Banana,126,55598,65+,F,Group B
38057,Dec,20,NSW,Banana,379,517740,65+,F,Group C
38058,Dec,20,NSW,Banana,63,208637,65+,F,Group D
38059,Dec,20,NSW,Banana,126,1251335,65+,F,Group E
38060,Dec,20,NSW,Banana,2175,351923,65+,M,Group A
38061,Dec,20,NSW,Banana,725,359082,65+,M,Group B
38062,Dec,20,NSW,Banana,580,768055,65+,M,Group C
38063,Dec,20,NSW,Banana,580,859224,65+,M,Group D
38064,Dec,20,NSW,Banana,653,2237383,65+,M,Group E
38065,Dec,20,NSW,Strawberry,130,10678,18-24,F,Group A
38066,Dec,20,NSW,Strawberry,130,58094,18-24,F,Group B
38067,Dec,20,NSW,Strawberry,65,47750,18-24,F,Group C
38068,Dec,20,NSW,Strawberry,22,26127,18-24,F,Group D
38069,Dec,20,NSW,Strawberry,43,23791,18-24,F,Group E
38070,Dec,20,NSW,Strawberry,203,33536,18-24,M,Group A
38071,Dec,20,NSW,Strawberry,354,135837,18-24,M,Group B
38072,Dec,20,NSW,Strawberry,236,261128,18-24,M,Group C
38073,Dec,20,NSW,Strawberry,203,435188,18-24,M,Group D
38074,Dec,20,NSW,Strawberry,118,1285932,18-24,M,Group E
38075,Dec,20,NSW,Strawberry,238,18052,25-34,F,Group A
38076,Dec,20,NSW,Strawberry,173,51153,25-34,F,Group B
38077,Dec,20,NSW,Strawberry,87,90227,25-34,F,Group C
38078,Dec,20,NSW,Strawberry,43,28396,25-34,F,Group D
38079,Dec,20,NSW,Strawberry,87,1159976,25-34,F,Group E
38080,Dec,20,NSW,Strawberry,1080,154740,25-34,M,Group A
38081,Dec,20,NSW,Strawberry,624,267247,25-34,M,Group B
38082,Dec,20,NSW,Strawberry,574,399621,25-34,M,Group C
38083,Dec,20,NSW,Strawberry,523,901621,25-34,M,Group D
38084,Dec,20,NSW,Strawberry,523,3997121,25-34,M,Group E
38085,Dec,20,NSW,Strawberry,161,7439,35-44,F,Group A
38086,Dec,20,NSW,Strawberry,80,78112,35-44,F,Group D
38087,Dec,20,NSW,Strawberry,253,17786,35-44,M,Group A
38088,Dec,20,NSW,Strawberry,253,80525,35-44,M,Group B
38089,Dec,20,NSW,Strawberry,127,195743,35-44,M,Group C
38090,Dec,20,NSW,Strawberry,190,95868,35-44,M,Group D
38091,Dec,20,NSW,Strawberry,507,909817,35-44,M,Group E
38092,Dec,20,NSW,Strawberry,80,3720,45-54,F,Group B
38093,Dec,20,NSW,Strawberry,253,27558,45-54,M,Group A
38094,Dec,20,NSW,Strawberry,190,44758,45-54,M,Group B
38095,Dec,20,NSW,Strawberry,380,160757,45-54,M,Group C
38096,Dec,20,NSW,Strawberry,190,409271,45-54,M,Group D
38097,Dec,20,NSW,Strawberry,317,910794,45-54,M,Group E
38098,Dec,20,NSW,Strawberry,290,35796,55-64,M,Group A
38099,Dec,20,NSW,Strawberry,73,11186,55-64,M,Group B
38100,Dec,20,NSW,Strawberry,73,5705,55-64,M,Group D
38101,Dec,20,NSW,Strawberry,73,542538,55-64,M,Group E
38102,Dec,20,NSW,Strawberry,316,62815,65+,F,Group A
38103,Dec,20,NSW,Strawberry,63,4877,65+,F,Group B
38104,Dec,20,NSW,Strawberry,126,178497,65+,F,Group C
38105,Dec,20,NSW,Strawberry,190,1177888,65+,F,Group E
38106,Dec,20,NSW,Strawberry,653,38705,65+,M,Group A
38107,Dec,20,NSW,Strawberry,435,196768,65+,M,Group B
38108,Dec,20,NSW,Strawberry,725,457858,65+,M,Group C
38109,Dec,20,NSW,Strawberry,290,392082,65+,M,Group D
38110,Dec,20,NSW,Strawberry,363,1516982,65+,M,Group E
38111,Dec,20,NSW,Melon,8435,1050762,18-24,F,Group A
38112,Dec,20,NSW,Melon,1341,1090270,18-24,F,Group B
38113,Dec,20,NSW,Melon,735,1175693,18-24,F,Group C
38114,Dec,20,NSW,Melon,411,1552586,18-24,F,Group D
38115,Dec,20,NSW,Melon,281,5012727,18-24,F,Group E
38116,Dec,20,NSW,Melon,13130,1977145,18-24,M,Group A
38117,Dec,20,NSW,Melon,3105,2512759,18-24,M,Group B
38118,Dec,20,NSW,Melon,1958,3472781,18-24,M,Group C
38119,Dec,20,NSW,Melon,1401,4693255,18-24,M,Group D
38120,Dec,20,NSW,Melon,844,7157662,18-24,M,Group E
38121,Dec,20,NSW,Melon,12349,1826505,25-34,F,Group A
38122,Dec,20,NSW,Melon,1860,1601770,25-34,F,Group B
38123,Dec,20,NSW,Melon,887,1545612,25-34,F,Group C
38124,Dec,20,NSW,Melon,541,1905654,25-34,F,Group D
38125,Dec,20,NSW,Melon,454,7814349,25-34,F,Group E
38126,Dec,20,NSW,Melon,33668,5341532,25-34,M,Group A
38127,Dec,20,NSW,Melon,8252,7111133,25-34,M,Group B
38128,Dec,20,NSW,Melon,5822,10247200,25-34,M,Group C
38129,Dec,20,NSW,Melon,3780,12201510,25-34,M,Group D
38130,Dec,20,NSW,Melon,2886,33084230,25-34,M,Group E
38131,Dec,20,NSW,Melon,4661,743549,35-44,F,Group A
38132,Dec,20,NSW,Melon,884,643988,35-44,F,Group B
38133,Dec,20,NSW,Melon,161,233715,35-44,F,Group C
38134,Dec,20,NSW,Melon,161,478465,35-44,F,Group D
38135,Dec,20,NSW,Melon,6334,1067251,35-44,M,Group A
38136,Dec,20,NSW,Melon,2090,1588319,35-44,M,Group B
38137,Dec,20,NSW,Melon,1330,2167729,35-44,M,Group C
38138,Dec,20,NSW,Melon,633,2076063,35-44,M,Group D
38139,Dec,20,NSW,Melon,760,11158790,35-44,M,Group E
38140,Dec,20,NSW,Melon,2330,322986,45-54,F,Group A
38141,Dec,20,NSW,Melon,482,275127,45-54,F,Group B
38142,Dec,20,NSW,Melon,321,595385,45-54,F,Group C
38143,Dec,20,NSW,Melon,161,864685,45-54,F,Group D
38144,Dec,20,NSW,Melon,80,802195,45-54,F,Group E
38145,Dec,20,NSW,Melon,11211,1947848,45-54,M,Group A
38146,Dec,20,NSW,Melon,2027,1637182,45-54,M,Group B
38147,Dec,20,NSW,Melon,1267,2084761,45-54,M,Group C
38148,Dec,20,NSW,Melon,1140,3156800,45-54,M,Group D
38149,Dec,20,NSW,Melon,1013,9057710,45-54,M,Group E
38150,Dec,20,NSW,Melon,379,75983,55-64,F,Group A
38151,Dec,20,NSW,Melon,63,87786,55-64,F,Group B
38152,Dec,20,NSW,Melon,63,167963,55-64,F,Group C
38153,Dec,20,NSW,Melon,126,297886,55-64,F,Group D
38154,Dec,20,NSW,Melon,8991,1217187,55-64,M,Group A
38155,Dec,20,NSW,Melon,1740,1407467,55-64,M,Group B
38156,Dec,20,NSW,Melon,653,1130269,55-64,M,Group C
38157,Dec,20,NSW,Melon,580,2339291,55-64,M,Group D
38158,Dec,20,NSW,Melon,508,5775515,55-64,M,Group E
38159,Dec,20,NSW,Melon,23391,3166817,65+,F,Group A
38160,Dec,20,NSW,Melon,3414,2657856,65+,F,Group B
38161,Dec,20,NSW,Melon,2149,4169036,65+,F,Group C
38162,Dec,20,NSW,Melon,1075,3955814,65+,F,Group D
38163,Dec,20,NSW,Melon,632,6343388,65+,F,Group E
38164,Dec,20,NSW,Melon,20809,3258697,65+,M,Group A
38165,Dec,20,NSW,Melon,4930,4051810,65+,M,Group B
38166,Dec,20,NSW,Melon,3915,6101933,65+,M,Group C
38167,Dec,20,NSW,Melon,2973,9063409,65+,M,Group D
38168,Dec,20,NSW,Melon,1378,9539052,65+,M,Group E
38169,Dec,20,NSW,Blueberry,2076,290803,18-24,F,Group A
38170,Dec,20,NSW,Blueberry,476,280926,18-24,F,Group B
38171,Dec,20,NSW,Blueberry,130,210253,18-24,F,Group C
38172,Dec,20,NSW,Blueberry,151,378628,18-24,F,Group D
38173,Dec,20,NSW,Blueberry,87,101472,18-24,F,Group E
38174,Dec,20,NSW,Blueberry,2700,425762,18-24,M,Group A
38175,Dec,20,NSW,Blueberry,1063,740840,18-24,M,Group B
38176,Dec,20,NSW,Blueberry,759,1024829,18-24,M,Group C
38177,Dec,20,NSW,Blueberry,338,726858,18-24,M,Group D
38178,Dec,20,NSW,Blueberry,608,5372387,18-24,M,Group E
38179,Dec,20,NSW,Blueberry,4412,607033,25-34,F,Group A
38180,Dec,20,NSW,Blueberry,1081,916322,25-34,F,Group B
38181,Dec,20,NSW,Blueberry,541,881653,25-34,F,Group C
38182,Dec,20,NSW,Blueberry,238,718149,25-34,F,Group D
38183,Dec,20,NSW,Blueberry,216,1368360,25-34,F,Group E
38184,Dec,20,NSW,Blueberry,8219,1367975,25-34,M,Group A
38185,Dec,20,NSW,Blueberry,3071,2110925,25-34,M,Group B
38186,Dec,20,NSW,Blueberry,2363,3115236,25-34,M,Group C
38187,Dec,20,NSW,Blueberry,1823,4675836,25-34,M,Group D
38188,Dec,20,NSW,Blueberry,1654,11126454,25-34,M,Group E
38189,Dec,20,NSW,Blueberry,3134,571208,35-44,F,Group A
38190,Dec,20,NSW,Blueberry,161,49595,35-44,F,Group B
38191,Dec,20,NSW,Blueberry,80,173210,35-44,F,Group C
38192,Dec,20,NSW,Blueberry,3420,510221,35-44,M,Group A
38193,Dec,20,NSW,Blueberry,1013,837012,35-44,M,Group B
38194,Dec,20,NSW,Blueberry,1393,1630243,35-44,M,Group C
38195,Dec,20,NSW,Blueberry,317,636579,35-44,M,Group D
38196,Dec,20,NSW,Blueberry,760,17377794,35-44,M,Group E
38197,Dec,20,NSW,Blueberry,2009,324474,45-54,F,Group A
38198,Dec,20,NSW,Blueberry,402,398494,45-54,F,Group B
38199,Dec,20,NSW,Blueberry,80,136386,45-54,F,Group C
38200,Dec,20,NSW,Blueberry,80,256653,45-54,F,Group D
38201,Dec,20,NSW,Blueberry,80,485533,45-54,F,Group E
38202,Dec,20,NSW,Blueberry,5004,890565,45-54,M,Group A
38203,Dec,20,NSW,Blueberry,1520,1125984,45-54,M,Group B
38204,Dec,20,NSW,Blueberry,1140,1867030,45-54,M,Group C
38205,Dec,20,NSW,Blueberry,697,1364237,45-54,M,Group D
38206,Dec,20,NSW,Blueberry,507,8507324,45-54,M,Group E
38207,Dec,20,NSW,Blueberry,316,47307,55-64,F,Group A
38208,Dec,20,NSW,Blueberry,63,35992,55-64,F,Group D
38209,Dec,20,NSW,Blueberry,2030,374743,55-64,M,Group A
38210,Dec,20,NSW,Blueberry,943,738076,55-64,M,Group B
38211,Dec,20,NSW,Blueberry,73,54813,55-64,M,Group C
38212,Dec,20,NSW,Blueberry,290,2966845,55-64,M,Group E
38213,Dec,20,NSW,Blueberry,10115,1377844,65+,F,Group A
38214,Dec,20,NSW,Blueberry,1960,1454803,65+,F,Group B
38215,Dec,20,NSW,Blueberry,1075,1909630,65+,F,Group C
38216,Dec,20,NSW,Blueberry,379,841571,65+,F,Group D
38217,Dec,20,NSW,Blueberry,316,6407666,65+,F,Group E
38218,Dec,20,NSW,Blueberry,9571,1637906,65+,M,Group A
38219,Dec,20,NSW,Blueberry,3118,1966673,65+,M,Group B
38220,Dec,20,NSW,Blueberry,2030,3066180,65+,M,Group C
38221,Dec,20,NSW,Blueberry,1233,2385602,65+,M,Group D
38222,Dec,20,NSW,Blueberry,508,2073727,65+,M,Group E
38223,Dec,20,NSW,Grapefruit,130,10177,18-24,F,Group A
38224,Dec,20,NSW,Grapefruit,43,50786,18-24,F,Group B
38225,Dec,20,NSW,Grapefruit,22,53990,18-24,F,Group C
38226,Dec,20,NSW,Grapefruit,22,152159,18-24,F,Group E
38227,Dec,20,NSW,Grapefruit,186,37832,18-24,M,Group A
38228,Dec,20,NSW,Grapefruit,84,35671,18-24,M,Group B
38229,Dec,20,NSW,Grapefruit,173,14048,25-34,F,Group A
38230,Dec,20,NSW,Grapefruit,87,61164,25-34,F,Group B
38231,Dec,20,NSW,Grapefruit,22,11011,25-34,F,Group C
38232,Dec,20,NSW,Grapefruit,43,162036,25-34,F,Group D
38233,Dec,20,NSW,Grapefruit,236,37285,25-34,M,Group A
38234,Dec,20,NSW,Grapefruit,203,136253,25-34,M,Group B
38235,Dec,20,NSW,Grapefruit,84,113549,25-34,M,Group C
38236,Dec,20,NSW,Grapefruit,135,279667,25-34,M,Group D
38237,Dec,20,NSW,Grapefruit,51,96989,25-34,M,Group E
38238,Dec,20,NSW,Grapefruit,80,142585,35-44,F,Group C
38239,Dec,20,NSW,Grapefruit,127,62544,35-44,M,Group A
38240,Dec,20,NSW,Grapefruit,63,22477,35-44,M,Group E
38241,Dec,20,NSW,Grapefruit,80,19838,45-54,F,Group A
38242,Dec,20,NSW,Grapefruit,80,68193,45-54,F,Group C
38243,Dec,20,NSW,Grapefruit,190,107497,45-54,M,Group B
38244,Dec,20,NSW,Grapefruit,63,3909,45-54,M,Group D
38245,Dec,20,NSW,Grapefruit,632,86323,65+,F,Group A
38246,Dec,20,NSW,Grapefruit,190,96272,65+,F,Group B
38247,Dec,20,NSW,Grapefruit,126,221903,65+,F,Group D
38248,Dec,20,NSW,Grapefruit,798,58057,65+,M,Group A
38249,Dec,20,NSW,Grapefruit,218,82555,65+,M,Group B
38250,Dec,20,NSW,Grapefruit,73,64322,65+,M,Group C
38251,Dec,20,NSW,Grapefruit,218,366912,65+,M,Group D
38252,Dec,20,NSW,Grapefruit,218,569385,65+,M,Group E
38253,Dec,20,SA,Apple,156,25410,18-24,F,Group A
38254,Dec,20,SA,Apple,22,1931,18-24,F,Group B
38255,Dec,20,SA,Apple,240,37763,18-24,M,Group A
38256,Dec,20,SA,Apple,111,81369,18-24,M,Group B
38257,Dec,20,SA,Apple,92,70739,18-24,M,Group C
38258,Dec,20,SA,Apple,148,289110,18-24,M,Group D
38259,Dec,20,SA,Apple,74,400833,18-24,M,Group E
38260,Dec,20,SA,Apple,179,29409,25-34,F,Group A
38261,Dec,20,SA,Apple,45,30409,25-34,F,Group B
38262,Dec,20,SA,Apple,22,27582,25-34,F,Group C
38263,Dec,20,SA,Apple,45,185279,25-34,F,Group D
38264,Dec,20,SA,Apple,22,551631,25-34,F,Group E
38265,Dec,20,SA,Apple,425,58597,25-34,M,Group A
38266,Dec,20,SA,Apple,240,149400,25-34,M,Group B
38267,Dec,20,SA,Apple,55,66235,25-34,M,Group C
38268,Dec,20,SA,Apple,74,105338,25-34,M,Group D
38269,Dec,20,SA,Apple,111,802406,25-34,M,Group E
38270,Dec,20,SA,Apple,33,4033,35-44,F,Group B
38271,Dec,20,SA,Apple,33,87324,35-44,F,Group C
38272,Dec,20,SA,Apple,450,72900,35-44,M,Group A
38273,Dec,20,SA,Apple,132,56849,35-44,M,Group B
38274,Dec,20,SA,Apple,291,302135,35-44,M,Group C
38275,Dec,20,SA,Apple,132,276569,35-44,M,Group D
38276,Dec,20,SA,Apple,159,839019,35-44,M,Group E
38277,Dec,20,SA,Apple,98,9075,45-54,F,Group A
38278,Dec,20,SA,Apple,33,1008,45-54,F,Group B
